timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid	receiver_unix_time
3922.431775000	3922.422068941	3.392	2.132	0.250	0.081	0.051422	1	4294967295	1508336120
3922.731673000	3922.722004413	3.500	2.165	0.258	0.081	0.055991	1	4294967295	1508336120
3923.031577000	3923.021870906	3.403	2.221	0.227	0.083	0.031678	1	4294967295	1508336120
3923.331438000	3923.321770914	3.374	2.278	0.211	0.086	0.084806	1	4294967295	1508336121
3923.949816000	3923.921635473	3.180	2.421	0.152	0.099	0.109445	1	4294967295	1508336121
3924.250219000	3924.221572020	3.089	2.500	0.127	0.107	0.100040	1	4294967295	1508336122
3924.550176000	3924.521534581	3.044	2.561	0.111	0.111	0.081056	1	4294967295	1508336122
3924.830842000	3924.821431548	3.087	2.628	0.115	0.115	0.043756	1	4294967295	1508336122
3925.130774000	3925.121342483	3.106	2.681	0.112	0.116	0.034381	1	4294967295	1508336123
3925.430645000	3925.421266011	3.158	2.734	0.116	0.117	0.050735	1	4294967295	1508336123
3925.730561000	3925.721200637	3.209	2.781	0.120	0.117	0.033478	1	4294967295	1508336123
3926.030464000	3926.021143196	3.259	2.827	0.122	0.117	0.032707	1	4294967295	1508336123
3926.330401000	3926.321093081	3.308	2.868	0.125	0.116	0.031269	1	4294967295	1508336124
3926.630368000	3926.621050627	3.341	2.903	0.123	0.114	0.025718	1	4294967295	1508336124
3926.930321000	3926.921008611	3.377	2.919	0.122	0.107	0.024692	1	4294967295	1508336124
3927.230227000	3927.220974672	3.412	2.951	0.121	0.106	0.034078	1	4294967295	1508336125
3927.530243000	3927.520947735	3.457	2.991	0.122	0.106	0.031083	1	4294967295	1508336125
3927.830185000	3927.820917352	3.493	3.017	0.121	0.104	0.022317	1	4294967295	1508336125
3928.130129000	3928.120888506	3.532	3.034	0.121	0.099	0.016747	1	4294967295	1508336126
3928.430115000	3928.420887256	3.555	3.153	0.118	0.121	0.217206	1	4294967295	1508336126
3928.750914000	3928.720897260	3.562	3.233	0.112	0.132	0.154733	1	4294967295	1508336126
3929.030083000	3929.020891574	3.591	3.302	0.110	0.139	0.127922	1	4294967295	1508336126
3929.330019000	3929.320872294	3.650	3.285	0.116	0.123	0.040902	1	4294967295	1508336127
3929.630013000	3929.620853665	3.701	3.265	0.120	0.108	0.024556	1	4294967295	1508336127
3929.930013000	3929.920836817	3.742	3.228	0.121	0.090	0.052700	1	4294967295	1508336127
3930.229976000	3930.220818883	3.790	3.197	0.123	0.075	0.129344	1	4294967295	1508336128
3930.529955000	3930.520799907	3.833	3.159	0.124	0.059	0.119525	1	4294967295	1508336128
3930.829953000	3930.820782365	3.874	3.117	0.124	0.043	0.101071	1	4294967295	1508336128
3931.129935000	3931.120765715	3.918	3.072	0.125	0.028	0.093028	1	4294967295	1508336129
3931.429935000	3931.420748497	3.959	3.027	0.126	0.015	0.097510	1	4294967295	1508336129
3931.729884000	3931.720728138	3.987	2.984	0.122	0.002	0.071848	1	4294967295	1508336129
3932.050310000	3932.020708534	4.008	2.904	0.118	-0.017	0.038359	1	4294967295	1508336129
3932.350441000	3932.320696641	4.040	2.845	0.116	-0.031	0.034529	1	4294967295	1508336130
3932.650276000	3932.620689027	4.055	2.791	0.111	-0.042	0.035605	1	4294967295	1508336130
3932.950141000	3932.920673116	4.060	2.740	0.103	-0.052	0.028550	1	4294967295	1508336130
3933.249955000	3933.220656171	4.070	2.692	0.097	-0.061	0.020036	1	4294967295	1508336131
3933.529680000	3933.520624644	4.085	2.642	0.092	-0.070	0.015082	1	4294967295	1508336131
3933.829686000	3933.820588990	4.089	2.604	0.084	-0.076	0.014840	1	4294967295	1508336131
3934.129700000	3934.120557442	4.080	2.583	0.074	-0.078	0.025077	1	4294967295	1508336132
3934.429705000	3934.420530219	4.086	2.540	0.068	-0.084	0.019437	1	4294967295	1508336132
3934.729683000	3934.720498021	4.084	2.507	0.061	-0.088	0.016954	1	4294967295	1508336132
3935.052384000	3935.020494692	4.092	2.456	0.058	-0.095	0.010732	1	4294967295	1508336132
3935.349199000	3935.320488290	4.098	2.420	0.055	-0.097	0.016650	1	4294967295	1508336133
3935.649011000	3935.620482804	4.106	2.377	0.052	-0.101	0.014603	1	4294967295	1508336133
3936.830008000	3936.820462363	4.166	2.218	0.050	-0.111	0.033095	1	4294967295	1508336134
3937.130051000	3937.120404433	4.083	2.185	0.026	-0.113	0.026343	1	4294967295	1508336135
3937.430038000	3937.420352195	4.016	2.126	0.007	-0.121	0.014247	1	4294967295	1508336135
3937.730087000	3937.720311090	3.963	2.089	-0.007	-0.123	0.011839	1	4294967295	1508336135
3938.030266000	3938.020268317	3.926	2.036	-0.018	-0.130	0.010263	1	4294967295	1508336135
3938.330283000	3938.320231405	3.907	1.989	-0.024	-0.134	0.014950	1	4294967295	1508336136
3938.630279000	3938.620194053	3.888	1.940	-0.029	-0.138	0.013738	1	4294967295	1508336136
3938.930270000	3938.920152316	3.872	1.891	-0.033	-0.142	0.014087	1	4294967295	1508336136
3939.230328000	3939.220115059	3.858	1.848	-0.036	-0.144	0.012578	1	4294967295	1508336137
3939.530369000	3939.520078215	3.841	1.803	-0.040	-0.146	0.012479	1	4294967295	1508336137
3939.830369000	3939.820041405	3.832	1.755	-0.041	-0.149	0.023917	1	4294967295	1508336137
3940.150189000	3940.120031360	3.820	1.689	-0.042	-0.155	0.018173	1	4294967295	1508336138
3940.430355000	3940.419994325	3.816	1.649	-0.042	-0.155	0.031688	1	4294967295	1508336138
3940.730442000	3940.719960614	3.812	1.613	-0.042	-0.154	0.027386	1	4294967295	1508336138
3941.030507000	3941.019927367	3.800	1.576	-0.043	-0.152	0.018032	1	4294967295	1508336138
3941.330486000	3941.319895808	3.800	1.540	-0.042	-0.151	0.025532	1	4294967295	1508336139
3941.630508000	3941.619865413	3.795	1.505	-0.041	-0.149	0.024285	1	4294967295	1508336139
3941.930543000	3941.919833317	3.781	1.476	-0.043	-0.146	0.021753	1	4294967295	1508336139
3942.230698000	3942.219803738	3.765	1.444	-0.046	-0.144	0.014741	1	4294967295	1508336140
3942.530679000	3942.519775206	3.755	1.415	-0.046	-0.141	0.015085	1	4294967295	1508336140
3942.830702000	3942.819746944	3.757	1.388	-0.043	-0.138	0.021886	1	4294967295	1508336140
3943.130653000	3943.119716059	3.755	1.363	-0.042	-0.134	0.021283	1	4294967295	1508336141
3943.430673000	3943.419686739	3.755	1.340	-0.041	-0.130	0.025215	1	4294967295	1508336141
3943.749015000	3943.719677119	3.745	1.300	-0.040	-0.131	0.019171	1	4294967295	1508336141
3944.030679000	3944.019647976	3.743	1.275	-0.039	-0.128	0.026512	1	4294967295	1508336141
3944.348724000	3944.319639930	3.728	1.237	-0.041	-0.128	0.018789	1	4294967295	1508336142
3944.648613000	3944.619629868	3.715	1.197	-0.041	-0.129	0.014462	1	4294967295	1508336142
3944.930785000	3944.919593268	3.722	1.174	-0.038	-0.126	0.026630	1	4294967295	1508336142
3945.230804000	3945.219560753	3.726	1.146	-0.036	-0.124	0.040897	1	4294967295	1508336143
3945.530808000	3945.519524900	3.731	1.121	-0.034	-0.122	0.022994	1	4294967295	1508336143
3945.830982000	3945.819492626	3.724	1.090	-0.035	-0.121	0.021772	1	4294967295	1508336143
3946.131052000	3946.119467570	3.716	1.063	-0.035	-0.120	0.033395	1	4294967295	1508336144
3946.431126000	3946.419437665	3.716	1.020	-0.034	-0.123	0.030365	1	4294967295	1508336144
3946.731148000	3946.719406683	3.707	0.986	-0.036	-0.123	0.020283	1	4294967295	1508336144
3947.031192000	3947.019376925	3.703	0.947	-0.035	-0.125	0.022088	1	4294967295	1508336144
3947.331224000	3947.319349924	3.706	0.908	-0.033	-0.126	0.027417	1	4294967295	1508336145
3947.631460000	3947.619335087	3.699	0.878	-0.033	-0.124	0.022535	1	4294967295	1508336145
3947.931462000	3947.919320530	3.694	0.847	-0.032	-0.123	0.029302	1	4294967295	1508336145
3948.231484000	3948.219299240	3.705	0.805	-0.028	-0.125	0.017266	1	4294967295	1508336146
3948.531543000	3948.519275003	3.706	0.769	-0.027	-0.125	0.021103	1	4294967295	1508336146
3948.831585000	3948.819249527	3.695	0.732	-0.029	-0.126	0.020116	1	4294967295	1508336146
3949.131623000	3949.119224912	3.684	0.696	-0.031	-0.126	0.023530	1	4294967295	1508336147
3949.431738000	3949.419201493	3.678	0.658	-0.031	-0.127	0.021308	1	4294967295	1508336147
3949.731718000	3949.719179152	3.671	0.623	-0.032	-0.127	0.021217	1	4294967295	1508336147
3950.046514000	3950.019177711	3.658	0.584	-0.033	-0.127	0.002696	1	4294967295	1508336147
3950.331715000	3950.319155978	3.649	0.560	-0.034	-0.124	0.031772	1	4294967295	1508336148
3950.631788000	3950.619129667	3.637	0.528	-0.035	-0.123	0.021838	1	4294967295	1508336148
3950.931814000	3950.919103137	3.619	0.499	-0.038	-0.122	0.021464	1	4294967295	1508336148
3951.231904000	3951.219081674	3.598	0.473	-0.042	-0.119	0.027659	1	4294967295	1508336149
3951.531960000	3951.519057485	3.592	0.439	-0.041	-0.120	0.031436	1	4294967295	1508336149
3951.831964000	3951.819031406	3.580	0.413	-0.042	-0.118	0.021430	1	4294967295	1508336149
3952.132068000	3952.119005311	3.571	0.383	-0.043	-0.117	0.017752	1	4294967295	1508336150
3952.432034000	3952.418984286	3.562	0.362	-0.043	-0.113	0.027549	1	4294967295	1508336150
3952.732144000	3952.718956451	3.550	0.333	-0.044	-0.113	0.018202	1	4294967295	1508336150
3953.045460000	3953.018943954	3.514	0.294	-0.050	-0.115	0.014298	1	4294967295	1508336150
3953.332207000	3953.318915040	3.496	0.271	-0.052	-0.112	0.021228	1	4294967295	1508336151
3953.632220000	3953.618884746	3.466	0.246	-0.058	-0.111	0.022655	1	4294967295	1508336151
3953.932293000	3953.918858127	3.433	0.218	-0.063	-0.110	0.019026	1	4294967295	1508336151
3954.232358000	3954.218828763	3.405	0.189	-0.067	-0.109	0.014597	1	4294967295	1508336152
3954.532363000	3954.518804032	3.374	0.166	-0.071	-0.107	0.019330	1	4294967295	1508336152
3954.832278000	3954.818783890	3.365	0.153	-0.069	-0.102	0.068684	1	4294967295	1508336152
3955.432287000	3955.418762610	3.337	0.114	-0.066	-0.097	0.041471	1	4294967295	1508336153
3955.732268000	3955.718732560	3.311	0.109	-0.069	-0.091	0.041109	1	4294967295	1508336153
3956.044322000	3956.018718179	3.269	0.082	-0.075	-0.092	0.019540	1	4294967295	1508336153
3956.332495000	3956.318681471	3.242	0.077	-0.077	-0.086	0.023864	1	4294967295	1508336154
3956.632648000	3956.618652399	3.210	0.066	-0.081	-0.083	0.024148	1	4294967295	1508336154
3956.932791000	3956.918619067	3.175	0.053	-0.085	-0.081	0.013885	1	4294967295	1508336154
3957.232846000	3957.218589565	3.138	0.038	-0.089	-0.079	0.015354	1	4294967295	1508336155
3957.532823000	3957.518567412	3.101	0.036	-0.093	-0.074	0.018170	1	4294967295	1508336155
3957.833053000	3957.818540742	3.070	0.013	-0.095	-0.075	0.010327	1	4294967295	1508336155
3958.133080000	3958.118523085	3.026	-0.005	-0.100	-0.074	0.012737	1	4294967295	1508336156
3958.433157000	3958.418497848	2.988	-0.030	-0.103	-0.075	0.015801	1	4294967295	1508336156
3958.733226000	3958.718457768	2.962	-0.073	-0.104	-0.081	0.018965	1	4294967295	1508336156
3959.033353000	3959.018429453	2.930	-0.115	-0.106	-0.087	0.012214	1	4294967295	1508336156
3959.333316000	3959.318398311	2.895	-0.148	-0.108	-0.089	0.011666	1	4294967295	1508336157
3959.633355000	3959.618372461	2.855	-0.172	-0.111	-0.089	0.015863	1	4294967295	1508336157
3959.933382000	3959.918342731	2.825	-0.199	-0.112	-0.089	0.015248	1	4294967295	1508336157
3960.233549000	3960.218321581	2.782	-0.223	-0.115	-0.089	0.015125	1	4294967295	1508336158
3960.533583000	3960.518296870	2.751	-0.251	-0.115	-0.090	0.016638	1	4294967295	1508336158
3960.833687000	3960.818275797	2.721	-0.273	-0.115	-0.089	0.018572	1	4294967295	1508336158
3961.133796000	3961.118259911	2.693	-0.289	-0.114	-0.086	0.018610	1	4294967295	1508336159
3961.433901000	3961.418242572	2.657	-0.313	-0.115	-0.086	0.011227	1	4294967295	1508336159
3961.733976000	3961.718221339	2.619	-0.336	-0.117	-0.085	0.007062	1	4294967295	1508336159
3962.033929000	3962.018198823	2.580	-0.354	-0.119	-0.084	0.012010	1	4294967295	1508336159
3962.334049000	3962.318178184	2.534	-0.371	-0.123	-0.082	0.017943	1	4294967295	1508336160
3962.634147000	3962.618154986	2.479	-0.378	-0.128	-0.078	0.010131	1	4294967295	1508336160
3962.934251000	3962.918132617	2.428	-0.401	-0.132	-0.078	0.017139	1	4294967295	1508336160
3963.234343000	3963.218102208	2.397	-0.439	-0.131	-0.082	0.031982	1	4294967295	1508336161
3963.534332000	3963.518070149	2.364	-0.473	-0.131	-0.085	0.023119	1	4294967295	1508336161
3963.834366000	3963.818041060	2.332	-0.501	-0.130	-0.086	0.011354	1	4294967295	1508336161
3964.134374000	3964.118022633	2.294	-0.507	-0.130	-0.081	0.014515	1	4294967295	1508336162
3964.434342000	3964.417997103	2.268	-0.539	-0.128	-0.084	0.022653	1	4294967295	1508336162
3964.734428000	3964.717974681	2.247	-0.548	-0.124	-0.079	0.014416	1	4294967295	1508336162
3965.034514000	3965.017945595	2.210	-0.547	-0.124	-0.073	0.018678	1	4294967295	1508336162
3965.340549000	3965.317919525	2.152	-0.567	-0.130	-0.073	0.011854	1	4294967295	1508336163
3965.634625000	3965.617887496	2.114	-0.574	-0.131	-0.070	0.013965	1	4294967295	1508336163
3965.934637000	3965.917861983	2.086	-0.589	-0.129	-0.068	0.012623	1	4294967295	1508336163
3966.234713000	3966.217832208	2.045	-0.590	-0.130	-0.064	0.012879	1	4294967295	1508336164
3966.534714000	3966.517804568	2.008	-0.588	-0.130	-0.058	0.013622	1	4294967295	1508336164
3966.840056000	3966.817788004	1.971	-0.595	-0.130	-0.056	0.026317	1	4294967295	1508336164
3967.139919000	3967.117777186	1.939	-0.607	-0.128	-0.054	0.020717	1	4294967295	1508336165
3967.439730000	3967.417751302	1.885	-0.620	-0.134	-0.054	0.016963	1	4294967295	1508336165
3967.741453000	3967.717726953	1.833	-0.633	-0.138	-0.054	0.013147	1	4294967295	1508336165
3968.040081000	3968.017702927	1.781	-0.635	-0.142	-0.050	0.015207	1	4294967295	1508336165
3968.334964000	3968.317665400	1.739	-0.626	-0.143	-0.044	0.011918	1	4294967295	1508336166
3968.639372000	3968.617647999	1.689	-0.644	-0.145	-0.046	0.026665	1	4294967295	1508336166
3968.935078000	3968.917609888	1.645	-0.638	-0.147	-0.041	0.014217	1	4294967295	1508336166
3969.235154000	3969.217577756	1.601	-0.635	-0.148	-0.038	0.020054	1	4294967295	1508336167
3969.535227000	3969.517550107	1.556	-0.627	-0.149	-0.033	0.020090	1	4294967295	1508336167
3969.835290000	3969.817528516	1.518	-0.631	-0.148	-0.032	0.011849	1	4294967295	1508336167
3970.135340000	3970.117506389	1.482	-0.638	-0.146	-0.032	0.016194	1	4294967295	1508336168
3970.435304000	3970.417475634	1.430	-0.631	-0.149	-0.028	0.016320	1	4294967295	1508336168
3970.735405000	3970.717447700	1.383	-0.622	-0.151	-0.023	0.021944	1	4294967295	1508336168
3971.035397000	3971.017425258	1.347	-0.620	-0.149	-0.022	0.011207	1	4294967295	1508336168
3971.335456000	3971.317394827	1.298	-0.612	-0.151	-0.018	0.018474	1	4294967295	1508336169
3971.635485000	3971.617368872	1.250	-0.597	-0.153	-0.013	0.022555	1	4294967295	1508336169
3971.935532000	3971.917356974	1.217	-0.599	-0.149	-0.013	0.016792	1	4294967295	1508336169
3972.235580000	3972.217333617	1.174	-0.583	-0.150	-0.008	0.013591	1	4294967295	1508336170
3972.535598000	3972.517311032	1.128	-0.564	-0.150	-0.002	0.024905	1	4294967295	1508336170
3972.835560000	3972.817286741	1.086	-0.544	-0.150	0.004	0.014471	1	4294967295	1508336170
3973.135711000	3973.117267533	1.047	-0.541	-0.149	0.004	0.016074	1	4294967295	1508336171
3973.435744000	3973.417238907	0.995	-0.529	-0.152	0.006	0.024492	1	4294967295	1508336171
3973.735774000	3973.717213181	0.946	-0.516	-0.153	0.009	0.017081	1	4294967295	1508336171
3974.035872000	3974.017200503	0.897	-0.511	-0.154	0.009	0.010025	1	4294967295	1508336171
3974.338412000	3974.317183620	0.839	-0.502	-0.158	0.011	0.012814	1	4294967295	1508336172
3974.635991000	3974.617161405	0.801	-0.487	-0.156	0.014	0.011423	1	4294967295	1508336172
3974.935904000	3974.917136940	0.755	-0.469	-0.156	0.017	0.017340	1	4294967295	1508336172
3975.235885000	3975.217114081	0.714	-0.443	-0.155	0.023	0.012254	1	4294967295	1508336173
3975.535983000	3975.517095627	0.679	-0.423	-0.153	0.026	0.018200	1	4294967295	1508336173
3975.835950000	3975.817073183	0.640	-0.399	-0.151	0.031	0.013309	1	4294967295	1508336173
3976.135925000	3976.117047632	0.595	-0.379	-0.152	0.033	0.014327	1	4294967295	1508336174
3976.435854000	3976.417025311	0.563	-0.354	-0.149	0.037	0.024452	1	4294967295	1508336174
3976.738159000	3976.717018493	0.520	-0.337	-0.148	0.039	0.032675	1	4294967295	1508336174
3977.038228000	3977.017017084	0.486	-0.328	-0.145	0.038	0.031774	1	4294967295	1508336174
3977.338274000	3977.317004234	0.441	-0.307	-0.146	0.041	0.034667	1	4294967295	1508336175
3977.638292000	3977.616992503	0.401	-0.281	-0.145	0.044	0.033138	1	4294967295	1508336175
3977.938336000	3977.917038529	0.263	-0.186	-0.169	0.069	0.387518	1	4294967295	1508336175
3978.238307000	3978.217021537	0.225	-0.166	-0.166	0.068	0.009412	1	4294967295	1508336176
3978.538344000	3978.517000515	0.176	-0.154	-0.166	0.065	0.006959	1	4294967295	1508336176
3978.838407000	3978.816974279	0.120	-0.130	-0.169	0.066	0.011504	1	4294967295	1508336176
3979.138114000	3979.116948065	0.070	-0.102	-0.169	0.067	0.017470	1	4294967295	1508336177
3979.438230000	3979.416936778	0.034	-0.075	-0.166	0.069	0.011996	1	4294967295	1508336177
3979.738480000	3979.716919606	-0.000	-0.045	-0.162	0.071	0.014160	1	4294967295	1508336177
3980.038600000	3980.016895036	-0.054	-0.014	-0.164	0.073	0.010291	1	4294967295	1508336177
3980.335651000	3980.316846192	-0.086	0.037	-0.161	0.079	0.033369	1	4294967295	1508336178
3980.635881000	3980.616821363	-0.114	0.065	-0.156	0.080	0.035517	1	4294967295	1508336178
3980.935991000	3980.916791779	-0.143	0.108	-0.153	0.084	0.034660	1	4294967295	1508336178
3981.235992000	3981.216767047	-0.168	0.151	-0.148	0.088	0.017972	1	4294967295	1508336179
3981.536072000	3981.516746878	-0.195	0.192	-0.144	0.091	0.016938	1	4294967295	1508336179
3981.836146000	3981.816727138	-0.236	0.236	-0.144	0.095	0.010182	1	4294967295	1508336179
3982.136162000	3982.116705482	-0.279	0.278	-0.144	0.098	0.029726	1	4294967295	1508336180
3982.436294000	3982.416693566	-0.316	0.307	-0.143	0.098	0.010103	1	4294967295	1508336180
3982.736213000	3982.716674427	-0.359	0.353	-0.143	0.102	0.017909	1	4294967295	1508336180
3983.036172000	3983.016647372	-0.406	0.411	-0.144	0.108	0.014491	1	4294967295	1508336180
3983.336120000	3983.316626962	-0.450	0.471	-0.144	0.115	0.019357	1	4294967295	1508336181
3983.636114000	3983.616608642	-0.489	0.529	-0.143	0.121	0.014510	1	4294967295	1508336181
3983.936101000	3983.916597766	-0.508	0.580	-0.137	0.125	0.014966	1	4294967295	1508336181
3984.236086000	3984.216581596	-0.537	0.629	-0.134	0.128	0.015685	1	4294967295	1508336182
3984.536104000	3984.516562054	-0.581	0.685	-0.135	0.132	0.019792	1	4294967295	1508336182
3984.836058000	3984.816537962	-0.609	0.732	-0.131	0.134	0.013527	1	4294967295	1508336182
3985.135992000	3985.116515997	-0.633	0.783	-0.127	0.136	0.015168	1	4294967295	1508336183
3985.440160000	3985.416501633	-0.671	0.829	-0.127	0.137	0.012993	1	4294967295	1508336183
3985.735936000	3985.716481385	-0.687	0.874	-0.122	0.139	0.013768	1	4294967295	1508336183
3986.035826000	3986.016460202	-0.702	0.922	-0.116	0.140	0.021758	1	4294967295	1508336183
3986.335872000	3986.316446748	-0.718	0.958	-0.111	0.139	0.016663	1	4294967295	1508336184
3986.635833000	3986.616436570	-0.733	0.995	-0.107	0.137	0.013606	1	4294967295	1508336184
3986.935770000	3986.916424340	-0.747	1.035	-0.102	0.137	0.016777	1	4294967295	1508336184
3987.240848000	3987.216416321	-0.778	1.079	-0.102	0.138	0.015421	1	4294967295	1508336185
3987.535667000	3987.516396287	-0.789	1.131	-0.097	0.141	0.028657	1	4294967295	1508336185
3987.835626000	3987.816381551	-0.804	1.173	-0.094	0.140	0.047058	1	4294967295	1508336185
3988.135595000	3988.116364416	-0.815	1.230	-0.089	0.144	0.025452	1	4294967295	1508336186
3988.435835000	3988.416347211	-0.838	1.279	-0.088	0.145	0.019242	1	4294967295	1508336186
3988.735748000	3988.716329912	-0.855	1.336	-0.086	0.149	0.014087	1	4294967295	1508336186
3989.035633000	3989.016312476	-0.869	1.397	-0.082	0.153	0.018480	1	4294967295	1508336186
3989.335550000	3989.316290383	-0.885	1.463	-0.080	0.157	0.020602	1	4294967295	1508336187
3989.635443000	3989.616271978	-0.896	1.524	-0.076	0.161	0.030598	1	4294967295	1508336187
3989.935404000	3989.916255140	-0.903	1.580	-0.072	0.163	0.029101	1	4294967295	1508336187
3990.235352000	3990.216244059	-0.912	1.638	-0.069	0.165	0.026998	1	4294967295	1508336188
3990.535355000	3990.516233506	-0.921	1.701	-0.066	0.168	0.023776	1	4294967295	1508336188
3990.835275000	3990.816222701	-0.927	1.762	-0.062	0.171	0.036428	1	4294967295	1508336188
3991.135280000	3991.116209903	-0.932	1.817	-0.058	0.172	0.046471	1	4294967295	1508336189
3991.435146000	3991.416193615	-0.937	1.876	-0.055	0.174	0.049084	1	4294967295	1508336189
3991.735442000	3991.716198841	-0.950	1.936	-0.054	0.176	0.022016	1	4294967295	1508336189
3992.035044000	3992.016184277	-0.944	2.005	-0.048	0.180	0.034987	1	4294967295	1508336189
3992.334973000	3992.316161237	-0.928	2.057	-0.041	0.179	0.016934	1	4294967295	1508336190
3992.634973000	3992.616147137	-0.936	2.137	-0.039	0.185	0.021319	1	4294967295	1508336190
3992.934862000	3992.916131043	-0.932	2.193	-0.035	0.185	0.044571	1	4294967295	1508336190
3993.234780000	3993.216119003	-0.926	2.258	-0.031	0.187	0.032738	1	4294967295	1508336191
3993.534643000	3993.516102617	-0.915	2.312	-0.026	0.187	0.050194	1	4294967295	1508336191
3994.135945000	3994.116091073	-0.911	2.381	-0.022	0.178	0.045592	1	4294967295	1508336192
3994.736086000	3994.716078351	-0.909	2.452	-0.020	0.170	0.036599	1	4294967295	1508336192
3996.836623000	3996.816065997	-0.917	2.742	-0.014	0.158	0.045273	1	4294967295	1508336194
3997.133825000	3997.116092184	-1.034	2.936	-0.034	0.184	0.198739	1	4294967295	1508336195
3997.433726000	3997.416098034	-1.071	3.065	-0.039	0.198	0.127284	1	4294967295	1508336195
3997.733633000	3997.716096356	-1.085	3.173	-0.040	0.208	0.110296	1	4294967295	1508336195
3998.033542000	3998.016090388	-1.088	3.266	-0.038	0.214	0.094355	1	4294967295	1508336195
3998.333535000	3998.316082860	-1.092	3.352	-0.037	0.218	0.093500	1	4294967295	1508336196
3998.633426000	3998.616073638	-1.089	3.435	-0.033	0.221	0.083165	1	4294967295	1508336196
3998.933398000	3998.916061560	-1.087	3.511	-0.030	0.223	0.079523	1	4294967295	1508336196
3999.233306000	3999.216055287	-1.086	3.676	-0.029	0.245	0.094533	1	4294967295	1508336197
3999.533204000	3999.516042245	-1.067	3.718	-0.021	0.237	0.063705	1	4294967295	1508336197
3999.825145000	3999.816070448	-1.095	3.735	-0.026	0.226	0.116718	1	4294967295	1508336197
4000.132920000	4000.116055512	-1.052	3.753	-0.011	0.212	0.073275	1	4294967295	1508336198
4000.432832000	4000.416041138	-1.018	3.759	0.001	0.197	0.069942	1	4294967295	1508336198
4000.732732000	4000.716005568	-0.963	3.784	0.017	0.186	0.075377	1	4294967295	1508336198
4001.032692000	4001.015994857	-0.927	3.805	0.026	0.176	0.086944	1	4294967295	1508336198
4001.332648000	4001.315985620	-0.891	3.824	0.035	0.167	0.087792	1	4294967295	1508336199
4001.632516000	4001.615975903	-0.869	3.899	0.037	0.172	0.102704	1	4294967295	1508336199
4001.932306000	4001.915965129	-0.841	3.967	0.042	0.175	0.086922	1	4294967295	1508336199
4002.232186000	4002.215950462	-0.808	4.077	0.046	0.189	0.122466	1	4294967295	1508336200
4002.525342000	4002.515962963	-0.787	4.111	0.048	0.183	0.029068	1	4294967295	1508336200
4002.825329000	4002.815974366	-0.762	4.146	0.051	0.179	0.029333	1	4294967295	1508336200
4003.131910000	4003.115936103	-0.637	4.124	0.081	0.156	0.089596	1	4294967295	1508336201
4003.431800000	4003.415901288	-0.517	4.102	0.105	0.136	0.086243	1	4294967295	1508336201
4003.731621000	4003.715868349	-0.402	4.082	0.127	0.119	0.082350	1	4294967295	1508336201
4004.031417000	4004.015838861	-0.291	4.053	0.146	0.101	0.064441	1	4294967295	1508336201
4004.331221000	4004.315809140	-0.179	4.027	0.163	0.085	0.059109	1	4294967295	1508336202
4004.631137000	4004.615781701	-0.076	4.011	0.177	0.073	0.042799	1	4294967295	1508336202
4004.930978000	4004.915753184	0.023	4.020	0.188	0.068	0.056688	1	4294967295	1508336202
4005.230814000	4005.215722797	0.113	4.028	0.196	0.063	0.037898	1	4294967295	1508336203
4005.530661000	4005.515695107	0.200	4.036	0.203	0.059	0.037166	1	4294967295	1508336203
4005.848304000	4005.815689436	0.258	4.036	0.202	0.054	0.038780	1	4294967295	1508336203
4006.130306000	4006.115657084	0.344	4.052	0.208	0.052	0.041454	1	4294967295	1508336204
4006.430181000	4006.415628033	0.430	4.096	0.214	0.057	0.045294	1	4294967295	1508336204
4006.730013000	4006.715608044	0.532	4.125	0.223	0.058	0.035534	1	4294967295	1508336204
4007.048431000	4007.015606735	0.608	4.143	0.225	0.058	0.010175	1	4294967295	1508336204
4007.329816000	4007.315589121	0.704	4.165	0.232	0.058	0.026728	1	4294967295	1508336205
4007.629736000	4007.615575078	0.797	4.184	0.237	0.058	0.018756	1	4294967295	1508336205
4007.929548000	4007.915560629	0.882	4.210	0.241	0.059	0.027015	1	4294967295	1508336205
4008.229398000	4008.215550426	0.975	4.226	0.245	0.057	0.014991	1	4294967295	1508336206
4008.529242000	4008.515562999	0.923	4.406	0.215	0.099	0.626975	1	4294967295	1508336206
4008.829109000	4008.815547876	1.013	4.406	0.221	0.091	0.016718	1	4294967295	1508336206
4009.128994000	4009.115530625	1.092	4.411	0.224	0.084	0.011600	1	4294967295	1508336207
4009.428844000	4009.415516034	1.177	4.417	0.228	0.078	0.028614	1	4294967295	1508336207
4009.728627000	4009.715498270	1.252	4.410	0.230	0.070	0.012234	1	4294967295	1508336207
4010.328292000	4010.315487042	1.453	4.369	0.244	0.050	0.175589	1	4294967295	1508336208
4010.634121000	4010.615482795	1.572	4.310	0.255	0.032	0.171045	1	4294967295	1508336208
4010.928059000	4010.915474288	1.693	4.264	0.265	0.019	0.156607	1	4294967295	1508336208
4011.227901000	4011.215435949	1.752	4.222	0.261	0.005	0.103716	1	4294967295	1508336209
4011.528390000	4011.515408278	1.801	4.194	0.254	-0.003	0.099458	1	4294967295	1508336209
4011.827492000	4011.815383056	1.887	4.158	0.256	-0.014	0.115060	1	4294967295	1508336209
4012.127422000	4012.115360617	1.972	4.135	0.258	-0.020	0.108816	1	4294967295	1508336210
